1377414019000.0,5.12
1377414039000.0,5.11
1377414059000.0,5.11
1377414079000.0,5.11
1377414099000.0,5.11
1377414119000.0,5.12
1377414139000.0,5.11
1377414159000.0,5.12
1377414179000.0,5.12
1377414199000.0,5.12
1377414219000.0,5.11
1377414239000.0,4.99
1377414259000.0,4.99
1377414279000.0,5.0
1377414299000.0,4.98
1377414319000.0,4.99
1377414340000.0,4.99
1377414360000.0,4.99
1377414379000.0,4.99
1377414400000.0,4.98
1377414420000.0,4.98
1377414440000.0,4.99
1377414460000.0,5.01
1377414480000.0,5.03
1377414500000.0,5.11
1377414520000.0,5.1
1377414540000.0,5.1
1377414560000.0,5.11
1377414580000.0,5.1
1377414600000.0,5.09
1377414620000.0,5.09
1377414640000.0,5.08
1377414660000.0,5.09
1377414680000.0,5.07
1377414700000.0,5.09
1377414720000.0,5.09
1377414740000.0,5.09
1377414760000.0,5.08
1377414780000.0,5.07
1377414800000.0,5.09
1377414820000.0,5.07
1377414840000.0,5.07
1377414860000.0,5.07
1377414880000.0,5.06
1377414901000.0,5.07
1377414920000.0,5.07
1377414941000.0,4.99
1377414961000.0,4.96
1377414981000.0,4.92
1377415001000.0,4.93
1377415021000.0,4.93
1377415041000.0,4.93
1377415061000.0,4.92
1377415081000.0,4.92
1377415101000.0,4.92
1377415122000.0,4.92
1377415141000.0,4.93
1377415162000.0,4.92
1377415182000.0,4.94
1377415202000.0,4.94
1377415222000.0,4.93
1377415242000.0,5.25
1377415262000.0,5.25
1377415282000.0,5.25
1377415302000.0,5.25
1377415322000.0,5.26
1377415342000.0,5.24
1377415362000.0,5.26
1377415382000.0,5.25
1377415402000.0,5.28
1377415422000.0,5.25
1377415442000.0,5.25
1377415462000.0,5.25
1377415482000.0,5.25
1377415502000.0,5.25
1377415522000.0,5.01
1377415542000.0,5.02
1377415562000.0,5.01
1377415582000.0,5.0
1377415602000.0,5.0
1377415622000.0,5.01
1377415642000.0,5.0
1377415662000.0,5.01
1377415683000.0,5.01
1377415703000.0,5.01
1377415723000.0,5.01
1377415743000.0,5.04
1377415763000.0,5.06
1377415783000.0,5.05
1377415803000.0,5.07
1377415823000.0,5.05
1377415843000.0,5.07
1377415863000.0,5.07
1377415883000.0,5.06
1377415903000.0,5.06
1377415923000.0,5.07
1377415943000.0,5.06
1377415963000.0,5.06
1377415983000.0,5.06
1377416003000.0,5.07
1377416023000.0,5.06
1377416043000.0,5.11
1377416063000.0,5.07
1377416083000.0,5.06
1377416103000.0,5.06
1377416123000.0,5.08
1377416143000.0,5.08
1377416164000.0,5.07
1377416184000.0,5.07
1377416204000.0,5.06
1377416224000.0,5.07
1377416244000.0,5.07
1377416264000.0,5.06
1377416284000.0,5.18
1377416304000.0,5.16
1377416324000.0,5.16
1377416344000.0,5.1
1377416364000.0,5.09
1377416384000.0,5.1
1377416404000.0,5.09
1377416424000.0,5.09
1377416444000.0,5.09
1377416464000.0,5.09
1377416484000.0,5.09
1377416504000.0,5.09
1377416524000.0,5.09
1377416544000.0,5.88
1377416564000.0,5.88
1377416584000.0,5.88
1377416604000.0,5.88
1377416624000.0,5.88
1377416645000.0,5.09
1377416664000.0,5.08
1377416685000.0,5.08
1377416705000.0,5.23
1377416725000.0,5.15
1377416745000.0,5.15
1377416765000.0,5.15
1377416785000.0,5.14
1377416805000.0,5.14
1377416825000.0,5.15
1377416845000.0,5.15
1377416865000.0,5.15
1377416885000.0,5.14
1377416905000.0,5.25
1377416925000.0,5.24
1377416945000.0,5.24
1377416965000.0,5.23
1377416985000.0,5.24
1377417006000.0,5.25
1377417025000.0,5.26
1377417045000.0,5.25
1377417065000.0,5.23
1377417085000.0,5.24
1377417106000.0,5.25
1377417126000.0,5.24
1377417146000.0,5.25
1377417166000.0,5.25
1377417186000.0,5.24
1377417206000.0,5.25
1377417226000.0,5.24
1377417246000.0,5.24
1377417266000.0,5.24
1377417286000.0,5.57
1377417306000.0,5.57
1377417326000.0,5.56
1377417346000.0,5.56
1377417366000.0,5.57
1377417386000.0,5.56
1377417406000.0,5.55
1377417426000.0,5.56
1377417446000.0,5.56
1377417466000.0,5.57
1377417486000.0,5.56
1377417506000.0,5.56
1377417526000.0,5.57
1377417547000.0,5.56
1377417567000.0,5.57
1377417587000.0,5.56
1377417607000.0,5.58
1377417627000.0,5.24
1377417647000.0,5.25
1377417667000.0,5.25
1377417687000.0,5.23
1377417707000.0,5.23
1377417727000.0,5.23
1377417747000.0,5.24
1377417767000.0,5.23
1377417787000.0,5.23
1377417807000.0,5.23
1377417827000.0,5.25
1377417847000.0,5.24
1377417867000.0,5.25
1377417887000.0,5.41
1377417907000.0,5.41
1377417927000.0,5.4
1377417947000.0,5.4
1377417967000.0,5.41
1377417987000.0,5.4
1377418007000.0,5.41
1377418027000.0,5.4
1377418047000.0,5.4
1377418067000.0,5.52
1377418087000.0,5.35
1377418107000.0,5.34
1377418128000.0,5.35
1377418148000.0,5.34
1377418168000.0,5.35
1377418188000.0,5.34
1377418208000.0,5.33
1377418228000.0,5.34
1377418248000.0,5.33
1377418268000.0,5.33
1377418288000.0,5.32
1377418308000.0,5.32
1377418328000.0,5.33
1377418348000.0,5.28
1377418368000.0,5.27
1377418388000.0,5.27
1377418408000.0,5.27
1377418428000.0,5.28
1377418448000.0,5.27
1377418468000.0,5.26
1377418488000.0,5.2
1377418508000.0,5.18
1377418528000.0,5.18
1377418549000.0,5.17
1377418569000.0,5.2
1377418589000.0,5.19
1377418609000.0,5.19
1377418629000.0,5.19
1377418649000.0,5.18
1377418669000.0,5.19
1377418689000.0,5.18
1377418709000.0,5.19
1377418729000.0,5.18
